Tweets,team,id,account,len,date,likes,retweets,#hashtag
"Bucks have already matched their win total from all of last season (44), when they were a playoff team. Quite a year.",Boston Celtics,1098799370424774656,@AdamHimmelsbach,117,2019-02-22 04:19:19,15,3,0
"Stevens: ""I thought we stayed with it. I thought we stayed together. It’s certainly not worth celebrating when you… https://t.co/CjwzzagqEg",Boston Celtics,1098797450956062720,@AdamHimmelsbach,139,2019-02-22 04:11:41,58,6,0
"Kyrie tossed up an off-balance lefty shot over his head at the buzzer and it went off the back rim.
98-97 Bucks. Final. 
Wild game.",Boston Celtics,1098786402156855296,@AdamHimmelsbach,131,2019-02-22 03:27:47,74,9,0
Kyrie hits a 3 and the Cs have their first lead since the second quarter. 90-89.,Boston Celtics,1098783254231113728,@AdamHimmelsbach,80,2019-02-22 03:15:16,32,4,0
"Yet another Bucks drought. Now 3:31 without a field goal, and the Cs are down just 2.",Boston Celtics,1098781922854141958,@AdamHimmelsbach,85,2019-02-22 03:09:59,11,0,0
Maybe even more. https://t.co/OS3YTAofZB,Boston Celtics,1098780638159818753,@AdamHimmelsbach,40,2019-02-22 03:04:53,18,0,0
Kyrie averages 32 minutes per game and is at 31 at the start of the fourth.,Boston Celtics,1098778401022857216,@AdamHimmelsbach,75,2019-02-22 02:55:59,24,4,0
"Just as surprising as Kyrie's 3-for-16 shooting: He has just 1 assist and 0 rebounds.
Averages 6.9 assists and 4.9 rebs per game.",Boston Celtics,1098775063078322176,@AdamHimmelsbach,129,2019-02-22 02:42:43,64,14,0
"Time to go BACK TO BACK 🙌🏽  What’s going on for tonight’s game against the Nets, JB?  https://t.co/Fu3rVXVmYG",Charlotte Hornets,1099434804066639872,@Hornets,109,2019-02-23 22:24:18,21,0,0
"It may still be raining outside, but we're bringing that drip inside 👀 

@TISSOT #tissotstylewatch https://t.co/2MH7Adcs1f",Charlotte Hornets,1099423103938117639,@Hornets,122,2019-02-23 21:37:48,59,6,1
"Preview: Hornets Battle @BrooklynNets With Season-Series Lead on the Line #Hornets30 #WeGoHard 

📝… https://t.co/i0ZxlPB6R1",Charlotte Hornets,1099338094271217664,@Hornets,123,2019-02-23 16:00:01,29,5,2
"😛😛😛😛😛😛

#Hornets30 https://t.co/KEMuGBgw7j",Charlotte Hornets,1099338093268590592,@Hornets,42,2019-02-23 16:00:00,155,16,1
"Bring it down, @bismackbiyombo! 

#hornets30 @kumhotireusa https://t.co/PuUAYUEuHQ",Charlotte Hornets,1099322992230916097,@Hornets,82,2019-02-23 15:00:00,49,12,1
"Recap: Hornets Knock Off @WashWizards to Open Homestand #Hornets30 #DCFamily 

📝 https://t.co/T9N9Srn5uj https://t.co/76JzYF7cUT",Charlotte Hornets,1099150254564405249,@Hornets,128,2019-02-23 03:33:36,40,7,2
"""I was excited. That's why I started off the game a little slow, but Marvin and Kemba calmed me down for sure. I th… https://t.co/zx58tIpTcd",Charlotte Hornets,1099149722592387072,@Hornets,140,2019-02-23 03:31:29,153,22,0
"""I think the hope here is we want to groom Miles to become one of these top-level defenders."" - Coach Borrego",Charlotte Hornets,1099136584375521280,@Hornets,109,2019-02-23 02:39:17,88,8,0
"""I think our defensive effort tonight was fantastic... For our guys, it took a lot of effort, great effort overall."" - Coach Borrego",Charlotte Hornets,1099136124453376000,@Hornets,132,2019-02-23 02:37:27,35,5,0
"""I wanted to balance the two groups... Let Lamb come off the bench and score a little bit. I like pairing him with… https://t.co/dYkJ2K3SKP",Charlotte Hornets,1099135984682352640,@Hornets,139,2019-02-23 02:36:54,71,9,0
HORNETS WIN! Take a look at the @budweiserusa Legendary Moments from tonight's game vs. the Wizards!… https://t.co/xegph6akXB,Charlotte Hornets,1099135583883014145,@Hornets,125,2019-02-23 02:35:18,74,11,0
"Check out tonight's #HiveStats from the HORNETS WIN vs. Washington!

Presented by @keithchiroclt https://t.co/ulBvr5KZfe",Charlotte Hornets,1099135158329004032,@Hornets,120,2019-02-23 02:33:37,31,7,1
"Tonight's @Sprite Player of the Game is KEMBA WALKER!

#Hornets30 https://t.co/LLufyq27GU",Charlotte Hornets,1099133860619735045,@Hornets,89,2019-02-23 02:28:27,121,24,1
"🔥 HORNETS WIN! 🔥

Know Your Score with the @LendingTree App 👉🏼 https://t.co/VQz0IItBTB https://t.co/tAxofQcgQE",Charlotte Hornets,1099132105303441408,@Hornets,110,2019-02-23 02:21:29,234,81,0
MARV 👌🏻👀👌🏻,Charlotte Hornets,1099130951832166400,@Hornets,10,2019-02-23 02:16:54,29,4,0
"🔥 @CodyZeller throws it down!!! 

#hornets30 | @HornetsOnFSSE https://t.co/SawcuGFEDN",Charlotte Hornets,1099127789549056001,@Hornets,85,2019-02-23 02:04:20,80,14,1
"K3⃣3⃣3⃣MBA!!!

Hornets lead 108-95 left 7:22 left in Q3 🙌🏻 https://t.co/HHcAHav6vR",Charlotte Hornets,1099127476893216768,@Hornets,82,2019-02-23 02:03:05,49,5,0
CODY 🔨,Charlotte Hornets,1099127194608197632,@Hornets,6,2019-02-23 02:01:58,32,1,0
K3⃣3⃣MBA!!!,Charlotte Hornets,1099126015685787648,@Hornets,11,2019-02-23 01:57:17,38,1,0
"😡😏😊4️⃣

Know Your Score with @LendingTree | #Hornets30 https://t.co/1oTi7pkDXr",Charlotte Hornets,1099123786954231809,@Hornets,78,2019-02-23 01:48:26,41,7,1
"@A_Putnam5 Who said that? I never heard anything vaguely like that. In fact, the only thing I ever heard from fans… https://t.co/P8JxSJK20a",Charlotte Hornets,1099389966902284291,@Rick_bonnell,139,2019-02-23 19:26:08,2,0,0
"Before the game last night, Wizards coach Scott Brooks mentioned how different the @hornets are when @tonyparker do… https://t.co/OLfHNcSkjA",Charlotte Hornets,1099381402523652100,@Rick_bonnell,140,2019-02-23 18:52:06,18,3,0
@SmithRaps Even as a Red Sox fan I found the “We’re the resistance taking on the bully!” narrative hilariously over… https://t.co/zZzmS4TVs5,Charlotte Hornets,1099375754608066562,@Rick_bonnell,140,2019-02-23 18:29:39,0,0,0
"@SmithRaps Don’t be mocking, Doug: After today only 37 more chances to watch those teams face off before October!",Charlotte Hornets,1099373590917664768,@Rick_bonnell,113,2019-02-23 18:21:04,0,0,0
You’re going to hear tons of opinions on the NBA’s proposal to again let U.S. high school seniors be draft-eligible… https://t.co/59aSw0HTAf,Charlotte Hornets,1099371457333866496,@Rick_bonnell,140,2019-02-23 18:12:35,1,2,0
".@hornets coach James Borrego changing starters wasn’t a one-game gimmick. How this shift affects the whole team, n… https://t.co/dnk1SIejxZ",Charlotte Hornets,1099370355381207041,@Rick_bonnell,140,2019-02-23 18:08:12,9,2,0
RT @wxbrad: Tornado watch coming soon https://t.co/yl9jsEewJP,Charlotte Hornets,1099353081190539266,@Rick_bonnell,61,2019-02-23 16:59:34,0,7,0
"Won’t be anything ceremonial about Wade’s last dance; based on this, they’re chasing the playoffs hard and getting… https://t.co/DkAwovvZ9x",Charlotte Hornets,1099353028296167425,@Rick_bonnell,139,2019-02-23 16:59:21,2,0,0
No injuries listed in Hornets game notes after last night’s victory over the Wizards. Graham and Bacon are still with the Swarm.,Charlotte Hornets,1099352215880376320,@Rick_bonnell,128,2019-02-23 16:56:07,6,1,0
Still no Spencer Dinwiddie for the Nets tonight. Good chance ex-Hornet Treveon Graham gets the start versus his former team.,Charlotte Hornets,1099351537263001600,@Rick_bonnell,124,2019-02-23 16:53:26,7,3,0
@ByTimReynolds And Erik will still play coy when he walks into that interview room pre-game. 😂,Charlotte Hornets,1099350531938619392,@Rick_bonnell,94,2019-02-23 16:49:26,1,0,0
RT @ByTimReynolds: Heat coach Erik Spoelstra says Goran Dragic (knee) is probable for tonight.,Charlotte Hornets,1099350242619736066,@Rick_bonnell,94,2019-02-23 16:48:17,0,6,0
"I asked James Borrego last night about the balance between chasing a playoff spot and player-development, as it rel… https://t.co/hN8soBoiVI",Charlotte Hornets,1099346420291813376,@Rick_bonnell,140,2019-02-23 16:33:06,21,5,0
What a tale: https://t.co/jVufE6lLiR,Charlotte Hornets,1099345024620335104,@Rick_bonnell,36,2019-02-23 16:27:33,1,0,0
"@TBoneWFNZ How often do they ask you, “How can you eat dinner that early?”",Charlotte Hornets,1099338154765619200,@Rick_bonnell,74,2019-02-23 16:00:15,0,0,0
One of the factors in an oddly muted day at the Carrier Dome. https://t.co/iIUUs4VLhh,Charlotte Hornets,1099337864733704192,@Rick_bonnell,85,2019-02-23 15:59:06,1,0,0
"RT @ronnieglassberg: Harris took ‘step of faith.’ Now his election must be redone and future is uncertain. via @MurphinDC #NC09 #ncpol
 @th…",Charlotte Hornets,1099336135350865926,@Rick_bonnell,140,2019-02-23 15:52:14,0,3,2
I laugh constantly at Rex’s “Block-or-charge?” videos. This one just makes me happy to pull for the kid. https://t.co/Gr8bdqMqzv,Charlotte Hornets,1099335929318260737,@Rick_bonnell,128,2019-02-23 15:51:24,88,11,0
Exchanging ideas does not necessarily mean trying to change others’ ideas. Feels too often these days people seek v… https://t.co/pJPJ5GCNI2,Charlotte Hornets,1099335088834256901,@Rick_bonnell,140,2019-02-23 15:48:04,1,1,0
It’s been very Seattle around here this winter. https://t.co/GjQLUP6jyf,Charlotte Hornets,1099310259431190530,@Rick_bonnell,71,2019-02-23 14:09:24,6,0,0
Congrats to our entire @HornetsOnFSSE crew for winning a 2018 Emmy Award for their game broadcast of Kemba becoming… https://t.co/y499ZV5ZLV,Charlotte Hornets,1098208635677786112,@Mcristaldi,140,2019-02-20 13:11:57,19,4,0
Proud to be part of the team that hosted #NBAAllStar. Our city shined bright. Even more proud of our entire… https://t.co/viBtToMsgx,Charlotte Hornets,1097521491640492032,@Mcristaldi,132,2019-02-18 15:41:29,34,6,1
RT @hornets: Happy Birthday to our Chairman! https://t.co/46wGwJPTTj,Charlotte Hornets,1097196365933891584,@Mcristaldi,68,2019-02-17 18:09:33,0,684,0
RT @NBA: Miles Bridges speaks at #NBAAllStarMediaDay presented by AT&amp;T! https://t.co/aBdspSjSih,Charlotte Hornets,1096782170398576641,@Mcristaldi,99,2019-02-16 14:43:41,0,34,1
Doesn’t get any better than this for a dad. From my 9-year-old today. https://t.co/veeeiwPTfU,Charlotte Hornets,1096038558941437952,@Mcristaldi,93,2019-02-14 13:28:50,22,1,0
Pretty cool to see our guy on the cover of @SLAMonline the week leading into @NBAAllStar https://t.co/D07MSqymGU,Charlotte Hornets,1093870186430636033,@Mcristaldi,112,2019-02-08 13:52:30,23,2,0
RT @CLTAirport: Coming this week. #NBAAllStar #RockWithCLT #Hornets30 https://t.co/XAqrtOQbRb,Charlotte Hornets,1092527127122059264,@Mcristaldi,93,2019-02-04 20:55:39,0,16,3
@rick_bonnell @JerryZgoda Honored to have reached two. #BigAlsPaint,Charlotte Hornets,1091146138282004485,@Mcristaldi,67,2019-02-01 01:28:06,1,1,1
Hard to find a better guy in our league. This is so well deserved &amp; starting in front of Charlotte truly means so m… https://t.co/6R2DpyO8rd,Charlotte Hornets,1088607089579167744,@Mcristaldi,144,2019-01-25 01:18:50,46,7,0
